DEPTH,A,B
4271.4672,5.57068,64.05659
4271.6196,5.6465,64.34758
4271.772,5.99778,64.50903
4271.9244,6.17225,64.10999
4272.0768,5.94247,64.38437
4272.2292,6.35646,63.98508
4272.3816,7.56901,64.44076
4272.534,10.16147,64.00706
4272.6864,13.97662,63.39435
4272.8388,19.43063,63.64724
4272.9912,29.8363,63.83597
4273.1436,35.04456,63.62417
4273.296,25.83616,62.83272
4273.4484,14.25552,63.41797
4273.6008,8.06404,63.38301
4273.7532,5.13378,63.20644
4273.9056,5.09531,63.07156
4274.058,5.5226,63.19388
4274.2104,6.48639,63.33046
4274.3628,7.4074,63.71125
4274.5152,6.49718,63.96207
4274.6676,7.00317,63.94451
4274.82,6.48171,63.9396
4274.9724,6.56486,64.26632
4275.1248,6.92187,64.39622
4275.2772,7.21674,64.53594
4275.4296,6.26449,64.37989
4275.582,3.65983,65.00232
4275.7344,2.10707,65.34382
4275.8868,1.24271,65.56123
4276.0392,1.37373,65.4505
4276.1916,1.58816,72.43831
4276.344,1.03073,75.49164
4276.4964,0.66214,75.86981
4276.6488,0.50399,76.67726
4276.8012,0.49683,77.80688
4276.9536,0.50908,78.77135
4277.106,0.44806,80.08413
4277.2584,0.39616,80.54121
4277.4108,0.37589,80.58257
4277.5632,0.40883,80.58671
4277.7156,0.42181,80.66319
4277.868,0.38642,81.85925
4278.0204,0.37556,82.34431
4278.1728,0.37404,82.47711
4278.3252,0.3514,82.5912
4278.4776,0.33737,80.80251
4278.63,0.27581,79.36084
4278.7824,0.30001,75.86804
4278.9348,0.38226,75.77544
4279.0872,0.64125,75.48177
4279.2396,0.75229,73.23375
4279.392,0.7473,73.11832
4279.5444,0.5408,72.26988
4279.6968,0.78118,70.44513
4279.8492,1.4869,68.04666
4280.0016,2.39886,67.86311
4280.154,4.72105,67.59696
4280.3064,7.33473,67.54097
4280.4588,9.67234,67.28503
4280.6112,9.53825,67.56852
4280.7636,12.30397,66.78707
4280.916,17.35476,67.39917
4281.0684,19.19375,66.43963
4281.2208,15.82191,66.28656
4281.3732,10.03237,65.6883
4281.5256,7.99829,65.30904
4281.678,5.09889,64.64698
4281.8304,5.92098,64.66856
4281.9828,4.93595,64.4723
4282.1352,7.14616,64.81042
4282.2876,5.27199,65.19565
4282.44,3.13799,65.46659
4282.5924,1.99434,65.75219
4282.7448,1.9188,66.48349
4282.8972,1.60263,67.83367
4283.0496,1.29806,69.11782
4283.202,1.28779,69.56588
4283.3544,1.15633,69.36157
4283.5068,1.24285,69.89442
4283.6592,1.00147,70.90578
4283.8116,0.84615,71.75568
4283.964,0.8362,72.06146
4284.1164,0.84647,72.37918
4284.2688,0.9022,72.59339
4284.4212,0.9412,72.6435
4284.5736,0.91765,73.00899
4284.726,0.89205,72.31727
4284.8784,0.86923,72.24656
4285.0308,1.0342,71.7049
4285.1832,1.49658,68.13975
4285.3356,3.08918,64.36937
4285.488,3.58768,63.7958
4285.6404,3.48201,63.37953
4285.7928,2.89054,63.37103
4285.9452,3.97308,63.39678
4286.0976,6.43127,63.47878
4286.25,10.40754,63.78041
4286.4024,13.72465,63.67336
4286.5548,13.4358,64.36449
4286.7072,8.88422,64.68152
4286.8596,6.52736,65.97966
4287.012,6.95494,65.69912
4287.1644,6.38357,65.6168
4287.3168,5.6429,65.55901
4287.4692,5.90778,65.88084
4287.6216,6.70198,65.74542
4287.774,6.59252,65.10693
4287.9264,7.69102,65.29051
4288.0788,6.12907,65.51877
4288.2312,10.22486,65.62112
4288.3836,6.87552,65.60293
4288.536,4.08268,65.44455
4288.6884,1.38584,66.38718
4288.8408,1.51548,67.4502
4288.9932,3.41216,69.19783
4289.1456,1.98439,70.12787
4289.298,1.33011,72.32169
4289.4504,0.7782,74.27089
4289.6028,0.79643,74.35386
4289.7552,0.83084,74.62004
4289.9076,0.94653,74.33133
4290.06,1.21184,75.39582
4290.2124,1.35864,71.64519
4290.3648,1.17744,71.15705
4290.5172,0.59238,71.21539
4290.6696,0.6156,70.62966
4290.822,0.69557,71.51166
4290.9744,0.63628,72.33642
4291.1268,0.54696,74.03281
4291.2792,0.46326,76.13782
4291.4316,0.46331,76.58039
4291.584,0.46947,77.90462
4291.7364,0.46377,78.1645
4291.8888,0.48192,78.50889
4292.0412,0.44294,78.96374
4292.1936,0.40743,79.5172
4292.346,0.39852,79.85632
4292.4984,0.37573,80.13402
4292.6508,0.35881,81.12587
4292.8032,0.34536,81.04492
4292.9556,0.34365,79.46413
4293.108,0.36044,77.8205
4293.2604,0.40879,74.94493
4293.4128,0.47781,72.56675
4293.5652,0.50149,70.28572
4293.7176,0.6299,69.91313
4293.87,0.95681,69.45981
4294.0224,2.45608,69.27811
4294.1748,3.01575,68.77906
4294.3272,2.70027,67.45642
4294.4796,2.05408,68.42096
4294.632,1.62898,68.16517
4294.7844,1.08815,67.79234
4294.9368,1.48489,67.79035
4295.0892,3.34086,67.31627
4295.2416,3.41347,66.98556
4295.394,3.82325,66.83459
4295.5464,2.78127,65.83686
4295.6988,4.12597,64.94319
4295.8512,7.37027,64.42862
4296.0036,13.02538,63.76529
4296.156,18.67655,63.76285
4296.3084,21.51771,63.76343
4296.4608,22.52598,63.80132
4296.6132,23.25901,63.76602
4296.7656,25.96491,63.14042
4296.918,34.49167,62.85942
4297.0704,43.29472,63.46287
4297.2228,50.62373,62.93044
4297.3752,40.96238,62.94333
4297.5276,25.19759,62.82724
4297.68,15.096,63.14155
4297.8324,10.4358,63.13118
4297.9848,7.56883,63.02572
4298.1372,6.55379,63.04395
4298.2896,5.84296,63.54077
4298.442,5.13803,63.7741
4298.5944,4.69784,63.95713
4298.7468,4.95806,64.23876
4298.8992,5.17911,64.20511
4299.0516,6.20233,64.26275
4299.204,5.27518,64.70605
4299.3564,3.88973,65.28865
4299.5088,2.45966,67.73448
4299.6612,2.18074,69.52646
4299.8136,2.10426,69.48721
4299.966,1.58033,69.69514
4300.1184,1.1262,70.83497
4300.2708,1.1356,71.62273
4300.4232,1.06806,71.18281
4300.5756,0.86045,71.29632
4300.728,0.74765,70.61003
4300.8804,0.87523,69.49888
4301.0328,1.05239,68.40392
4301.1852,1.14358,66.09475
4301.3376,1.29585,64.80325
4301.49,1.56451,64.07167
4301.6424,2.05821,63.8962
4301.7948,2.57959,63.13728
4301.9472,2.79618,63.50234
4302.0996,2.96583,63.40736
4302.252,4.02627,63.67287
4302.4044,5.40677,63.79488
4302.5568,11.12243,62.94474
4302.7092,14.03573,63.32314
4302.8616,15.85912,62.88594
4303.014,11.65135,63.06242
4303.1664,13.59972,63.08144
4303.3188,13.53208,62.32678
4303.4712,10.13531,63.2467
4303.6236,9.11695,63.20848
4303.776,10.8655,63.67464
4303.9284,14.62313,63.89599
4304.0808,13.42632,63.89361
4304.2332,9.54152,63.95743
4304.3856,6.20452,64.36032
4304.538,4.43411,64.43725
4304.6904,3.6001,64.35386
4304.8428,3.44197,64.34825
4304.9952,3.76661,63.47701
4305.1476,4.15435,62.83086
4305.3,3.8502,62.82303
4305.4524,2.6583,62.56492
4305.6048,1.29918,62.698
4305.7572,1.12365,62.61708
4305.9096,1.65916,62.52902
4306.062,2.60757,62.98424
4306.2144,1.79981,63.74624
4306.3668,1.26542,64.70084
4306.5192,1.0177,66.27218
4306.6716,0.85263,67.2034
4306.824,0.8659,67.32416
4306.9764,1.0167,67.26988
4307.1288,1.22526,67.34888
4307.2812,1.41382,67.3362
4307.4336,1.53609,67.44986
4307.586,1.31262,68.56406
4307.7384,1.24011,68.94808
4307.8908,1.25192,69.03693
4308.0432,1.25434,68.92814
4308.1956,1.04419,68.89797
4308.348,0.82594,69.08252
4308.5004,0.84053,68.88123
4308.6528,0.89187,68.40953
4308.8052,0.94108,67.91054
4308.9576,1.06604,67.07301
4309.11,1.421,66.57734
4309.2624,1.37865,65.52944
4309.4148,1.48745,65.16081
4309.5672,1.39698,64.63296
4309.7196,1.69468,63.95268
4309.872,2.4263,63.15901
4310.0244,5.12006,62.60467
4310.1768,5.72351,62.47385
4310.3292,5.61764,62.02906
4310.4816,4.85609,62.08797
4310.634,5.75497,61.69545
4310.7864,6.25842,61.54345
4310.9388,8.18944,61.45292
4311.0912,8.75925,61.34243
4311.2436,8.8597,61.47481
4311.396,9.26384,61.94722
4311.5484,9.73818,62.02278
4311.7008,10.93668,61.55808
4311.8532,12.14785,61.75568
4312.0056,12.04254,62.90109
4312.158,17.44168,61.37767
4312.3104,33.83459,61.82868
4312.4628,31.18262,61.70728
4312.6152,27.21482,62.02025
4312.7676,21.6575,62.22465
4312.92,20.11701,61.68021
4313.0724,19.66652,61.75909
4313.2248,20.38542,61.29022
4313.3772,19.62053,61.62986
4313.5296,19.16834,61.78089
4313.682,13.5136,61.73572
4313.8344,11.56507,62.30216
4313.9868,10.9425,60.49152
4314.1392,9.90741,60.43705
4314.2916,9.48848,59.81648
4314.444,9.33179,60.2443
4314.5964,9.3758,60.30873
4314.7488,9.68898,59.66966
4314.9012,10.2228,59.17378
4315.0536,10.59018,58.88803
4315.206,11.64103,59.28293
4315.3584,11.91007,60.34723
4315.5108,13.37765,61.74215
4315.6632,14.72507,61.98346
4315.8156,16.01842,62.72824
4315.968,19.44445,63.13344
4316.1204,21.84823,62.99033
4316.2728,20.55663,63.56793
4316.4252,16.68078,63.1709
4316.5776,14.28869,62.95193
4316.73,12.10952,62.67587
4316.8824,10.47564,61.95276
4317.0348,9.39124,61.60999
4317.1872,8.13047,61.51403
4317.3396,7.56396,61.13605
4317.492,6.63761,61.263
4317.6444,6.08436,60.61881
4317.7968,5.51519,60.54587
4317.9492,5.25943,61.18845
4318.1016,5.37309,60.97631
4318.254,5.77678,61.13361
4318.4064,6.03155,60.94948
4318.5588,6.11025,60.97963
4318.7112,6.04131,60.98018
4318.8636,6.1943,61.13465
4319.016,7.07215,61.01057
4319.1684,8.60646,61.80439
4319.3208,9.83536,62.05987
4319.4732,9.63658,61.62754
4319.6256,10.404,61.94606
4319.778,12.49188,61.87022
4319.9304,13.80533,62.68605
4320.0828,16.8764,62.98116
4320.2352,19.64944,63.07367
4320.3876,20.37806,63.11987
4320.54,19.59817,63.17099
4320.6924,19.54812,62.77594
4320.8448,18.56662,63.20162
4320.9972,16.85851,62.45949
4321.1496,13.02689,63.0395
4321.302,14.38916,63.03416
4321.4544,19.39344,63.30059
4321.6068,24.35389,63.31235
4321.7592,26.19719,63.49773
4321.9116,25.53383,63.70911
4322.064,30.13143,63.16175
4322.2164,34.77876,63.59173
4322.3688,42.26521,63.55927
4322.5212,40.23761,62.83577
4322.6736,39.60858,62.87174
4322.826,35.03557,62.61131
4322.9784,33.06984,62.37918
4323.1308,30.67686,62.75113
4323.2832,34.40984,63.29882
4323.4356,36.04557,63.29385
4323.588,41.84525,63.1602
4323.7404,42.04765,63.36313
4323.8928,40.02047,63.63422
4324.0452,41.55648,63.64617
4324.1976,41.80909,63.41087
4324.35,39.38182,64.1049
4324.5024,40.40719,63.77593
4324.6548,40.01711,63.48137
4324.8072,38.25405,63.95329
4324.9596,35.93166,63.41806
4325.112,34.57412,63.70283
4325.2644,40.49724,63.81976
4325.4168,50.21734,63.60579
4325.5692,51.55064,63.34698
4325.7216,48.79942,63.25569
4325.874,48.42047,62.90209
4326.0264,48.52349,62.90615
4326.1788,49.66791,62.89042
4326.3312,49.98018,62.85951
4326.4836,50.99033,62.85759
4326.636,50.47993,62.68584
4326.7884,49.75745,61.92061
4326.9408,48.35546,61.49252
4327.0932,45.79419,61.62068
4327.2456,46.27587,61.61843
4327.398,47.05259,60.75777
4327.5504,46.97544,60.37823
4327.7028,46.86596,60.46638
4327.8552,47.83818,60.36972
4328.0076,47.85628,60.51496
4328.16,48.92491,60.39911
4328.3124,49.2239,61.51504
4328.4648,49.00618,62.10727
4328.6172,49.16861,62.29304
4328.7696,48.16325,62.53182
4328.922,47.52969,62.63204
4329.0744,47.1482,63.26743
4329.2268,46.75866,63.33988
4329.3792,46.34377,64.21853
4329.5316,45.53683,65.23561
4329.684,43.06705,65.47826
4329.8364,45.77538,65.53544
4329.9888,48.51129,65.76673
4330.1412,43.90061,65.75487
4330.2936,41.61283,65.90681
4330.446,40.81645,65.9903
4330.5984,39.71743,66.26733
4330.7508,37.37918,66.49145
4330.9032,37.74,66.44091
4331.0556,37.35513,66.4663
4331.208,38.76237,66.37864
4331.3604,38.72817,66.43232
4331.5128,42.87026,66.33338
4331.6652,39.94831,66.40675
4331.8176,37.76672,66.09231
4331.97,37.9855,66.08424
4332.1224,38.59392,66.01182
4332.2748,40.15589,66.00319
4332.4272,42.38338,65.92784
4332.5796,45.58923,65.9682
4332.732,45.64705,66.14651
4332.8844,42.31557,66.30912
4333.0368,38.60777,66.5846
4333.1892,34.2235,66.58429
4333.3416,26.78579,66.73267
4333.494,35.55389,66.88391
4333.6464,36.00839,67.27783
4333.7988,35.11721,67.27908
4333.9512,27.17517,66.87809
4334.1036,31.92706,66.63339
4334.256,38.59249,66.42064
4334.4084,35.86714,66.29251
4334.5608,33.71479,66.24618
4334.7132,33.27086,66.13547
4334.8656,37.44927,66.1879
4335.018,44.13583,65.91986
4335.1704,42.20334,65.98606
4335.3228,38.60911,65.89124
4335.4752,36.65986,66.13886
4335.6276,38.73019,66.62151
4335.78,38.31845,66.52653
4335.9324,38.14672,66.58307
4336.0848,38.27468,66.46828
4336.2372,39.20953,66.4208
4336.3896,37.32126,66.33737
4336.542,37.50548,66.27507
4336.6944,36.63117,66.23972
4336.8468,35.64585,66.08799
4336.9992,34.99107,66.02547
4337.1516,35.27282,65.91489
4337.304,34.57623,66.03114
4337.4564,34.49304,65.50667
4337.6088,34.15781,65.2311
4337.7612,34.02023,65.05529
4337.9136,34.82166,64.92536
4338.066,34.87783,64.9505
4338.2184,35.68452,64.94282
4338.3708,37.63318,65.16234
4338.5232,39.98596,65.2642
4338.6756,40.64107,66.10923
4338.828,38.78581,66.15794
4338.9804,37.61396,66.19159
4339.1328,36.78962,66.34563
4339.2852,36.07722,66.48042
4339.4376,34.97016,66.47505
4339.59,31.64272,66.29266
4339.7424,31.50104,66.28284
4339.8948,31.27975,66.07232
4340.0472,31.68524,66.29571
4340.1996,31.89981,66.09
4340.352,31.6827,65.69232
4340.5044,31.19271,65.40661
4340.6568,30.61806,65.42681
4340.8092,30.42378,65.91745
4340.9616,31.7616,65.33577
4341.114,31.68211,65.92312
4341.2664,33.23891,65.83089
4341.4188,33.52529,66.78735
4341.5712,33.91105,65.99844
4341.7236,33.18935,65.66584
4341.876,30.47938,64.896
4342.0284,30.15116,65.08608
4342.1808,32.28186,65.47232
4342.3332,33.48991,66.09628
4342.4856,35.3816,65.07574
4342.638,35.96294,63.99008
4342.7904,36.08811,63.74773
4342.9428,33.42733,63.64709
4343.0952,31.88951,64.1398
4343.2476,30.52801,64.92179
4343.4,32.9646,65.59415
4343.5524,32.46078,66.00987
4343.7048,33.61998,66.12676
4343.8572,31.66097,66.35481
4344.0096,30.23241,66.7302
4344.162,31.45872,66.79936
4344.3144,31.54966,66.59148
4344.4668,31.75917,66.73782
4344.6192,32.62536,66.53543
4344.7716,33.52476,66.56265
4344.924,33.79827,65.83022
4345.0764,32.91707,65.67184
4345.2288,33.24397,65.42401
4345.3812,34.83856,65.00698
4345.5336,32.95332,65.13899
4345.686,35.40796,65.39365
4345.8384,38.07481,65.4238
4345.9908,39.5301,65.57364
4346.1432,33.87498,66.37462
4346.2956,29.43027,65.31465
4346.448,29.78651,65.76356
4346.6004,31.51093,66.23094
4346.7528,33.44314,65.66492
4346.9052,34.74657,66.11295
4347.0576,34.48065,66.14593
4347.21,32.38773,66.29586
4347.3624,30.87601,66.64531
4347.5148,28.56511,67.3846
4347.6672,28.65684,67.76484
4347.8196,27.75247,68.36926
4347.972,27.84895,68.30388
4348.1244,26.56522,68.64754
4348.2768,24.83491,69.17482
4348.4292,23.57357,69.67954
4348.5816,22.71493,68.63584
4348.734,22.33354,68.5665
4348.8864,22.82984,68.49371
4349.0388,23.26835,68.02444
4349.1912,24.09324,67.95763
4349.3436,24.06198,67.34187
4349.496,25.12192,66.61898
4349.6484,28.64707,65.96585
4349.8008,31.30999,65.98768
4349.9532,31.58558,66.07701
4350.1056,31.62265,66.22731
4350.258,31.69428,66.09396
4350.4104,32.19562,66.1914
4350.5628,31.9086,67.06307
4350.7152,30.23849,67.35065
4350.8676,29.90335,67.82205
4351.02,30.51369,67.13845
4351.1724,31.96248,67.55395
4351.3248,30.15688,67.34782
4351.4772,28.44193,68.31906
4351.6296,26.97568,68.17242
4351.782,27.40265,68.3635
4351.9344,27.75723,68.69628
4352.0868,28.46502,68.69189
4352.2392,27.33179,68.90559
4352.3916,26.47468,68.87044
4352.544,26.53681,68.66083
4352.6964,26.84731,68.88504
4352.8488,27.36992,68.40392
4353.0012,28.32591,68.00576
4353.1536,27.15099,67.78148
4353.306,26.08996,68.10348
4353.4584,29.75964,67.79005
4353.6108,33.41163,67.30371
4353.7632,34.84725,67.35635
4353.9156,33.292,67.80864
4354.068,32.45231,67.32657
4354.2204,31.96593,67.17067
4354.3728,30.94927,66.88918
4354.5252,33.10279,67.33983
4354.6776,37.69786,67.77103
4354.83,38.19375,67.46486
4354.9824,36.44147,67.3067
4355.1348,34.60746,67.12885
4355.2872,34.52254,67.11656
4355.4396,36.53721,66.79975
4355.592,38.4218,66.50706
4355.7444,39.71365,66.64257
4355.8968,39.24713,66.52242
4356.0492,39.84064,66.88738
4356.2016,38.54535,66.67988
4356.354,37.29227,67.0271
4356.5064,34.52276,67.14967
4356.6588,32.25049,67.3298
4356.8112,33.9311,67.38814
4356.9636,35.29972,67.46242
4357.116,36.7968,67.47644
4357.2684,38.76757,67.17545
4357.4208,38.18164,67.51649
4357.5732,37.90358,67.87905
4357.7256,37.6977,67.98823
4357.878,37.34516,67.93797
4358.0304,36.23352,68.27331
4358.1828,35.33286,68.4796
4358.3352,35.04412,68.89666
4358.4876,36.00041,68.90461
4358.64,36.82454,68.62877
4358.7924,37.60309,68.97487
4358.9448,39.16781,68.70573
4359.0972,40.4474,68.3671
4359.2496,40.60938,68.35622
4359.402,38.31276,68.34061
4359.5544,36.77438,68.27822
4359.7068,37.58004,68.30693
4359.8592,38.61758,68.36664
4360.0116,39.11966,68.30236
4360.164,37.88765,68.2439
4360.3164,39.97515,67.94215
4360.4688,43.19411,67.19365
4360.6212,46.69781,66.99434
4360.7736,52.99955,66.96639
4360.926,56.71329,67.10818
4361.0784,48.46408,67.1521
4361.2308,42.95924,67.6272
4361.3832,39.5242,67.8191
4361.5356,38.27055,67.81849
4361.688,36.98296,68.44595
4361.8404,37.21012,69.37964
4361.9928,38.08536,69.66177
4362.1452,38.2127,69.75671
4362.2976,38.12731,69.97397
4362.45,37.82491,69.62519
4362.6024,40.25564,69.17567
4362.7548,40.10401,68.62456
4362.9072,41.58351,68.76757
4363.0596,44.42424,67.7607
4363.212,46.02168,67.33373
4363.3644,45.72207,67.48839
4363.5168,39.47102,66.97882
4363.6692,36.85435,66.07009
4363.8216,35.81407,64.39315
4363.974,36.37305,63.99745
4364.1264,38.42842,63.31284
4364.2788,36.15845,62.73287
4364.4312,37.31137,62.54822
4364.5836,36.87313,61.7865
4364.736,35.82568,60.91861
4364.8884,36.02606,60.81144
4365.0408,32.31556,60.75734
4365.1932,29.91927,60.8959
4365.3456,27.09179,61.08936
4365.498,26.1193,60.80842
4365.6504,27.11966,60.57485
4365.8028,28.11306,60.56983
4365.9552,28.33759,60.39261
4366.1076,28.49131,60.41462
4366.26,30.90501,60.84994
4366.4124,27.21363,60.63996
4366.5648,24.49968,61.27422
4366.7172,18.84933,61.94472
4366.8696,21.08158,62.3359
4367.022,27.48208,62.51744
4367.1744,34.15218,62.77764
4367.3268,34.76754,62.859
4367.4792,34.36922,62.76268
4367.6316,34.04258,61.79092
4367.784,36.68892,61.67878
4367.9364,38.64206,61.54857
4368.0888,35.9392,61.27949
4368.2412,27.4928,60.75661
4368.3936,27.33118,61.54427
4368.546,32.23507,61.72962
4368.6984,38.09163,61.8733
4368.8508,41.17068,61.87446
4369.0032,45.27858,61.87745
4369.1556,47.31389,61.83188
4369.308,50.47567,61.53299
4369.4604,51.59351,60.41718
4369.6128,59.59969,60.3679
4369.7652,55.88403,60.67623
4369.9176,52.80979,60.83226
4370.07,46.52837,60.78053
4370.2224,48.05662,60.64456
4370.3748,51.82565,61.04821
4370.5272,57.14146,63.35082
4370.6796,61.62471,63.62243
4370.832,64.0732,63.9325
4370.9844,61.12277,63.94862
4371.1368,57.51294,64.26821
4371.2892,50.42925,66.34277
4371.4416,48.82387,66.83862
4371.594,56.20454,66.23615
4371.7464,60.46991,66.03699
4371.8988,61.18216,65.58927
4372.0512,63.78233,64.43755
4372.2036,69.33571,65.4088
4372.356,86.38044,63.55665
4372.5084,68.84938,64.15839
4372.6608,67.92825,65.79117
4372.8132,79.05963,66.94191
4372.9656,72.71906,67.06243
4373.118,50.20117,67.43371
4373.2704,37.998,67.82108
4373.4228,36.98933,68.3254
4373.5752,37.18792,68.31309
4373.7276,37.35121,67.55435
4373.88,37.67897,67.28747
4374.0324,35.83423,67.01046
4374.1848,34.38634,66.42232
4374.3372,36.70839,65.51012
4374.4896,40.13767,64.77643
4374.642,43.77546,64.85251
4374.7944,41.29094,64.16851
4374.9468,40.8916,63.61051
4375.0992,38.06909,62.897
4375.2516,47.50568,62.41841
4375.404,33.98489,62.46077
4375.5564,30.94311,62.26979
4375.7088,25.92737,61.9762
4375.8612,23.51654,62.75366
4376.0136,23.56222,62.78212
4376.166,27.83557,62.78289
4376.3184,31.06428,62.77975
4376.4708,32.40128,62.81797
4376.6232,33.8267,63.0996
4376.7756,37.23924,63.70588
4376.928,41.73403,63.91214
4377.0804,45.0582,64.20076
4377.2328,45.90842,64.5012
4377.3852,46.67579,64.42646
4377.5376,45.15001,64.12998
4377.69,43.96201,64.05262
4377.8424,42.05548,64.03912
4377.9948,44.16517,63.83402
4378.1472,45.94428,63.79248
4378.2996,49.5036,63.85313
4378.452,49.41988,63.87489
4378.6044,48.76559,63.69083
4378.7568,48.43485,64.00047
4378.9092,48.55913,64.02403
4379.0616,47.05262,64.24047
4379.214,48.67867,64.33078
4379.3664,50.68301,64.59757
4379.5188,53.30389,64.64186
4379.6712,49.21391,64.67734
4379.8236,45.98558,64.96525
4379.976,47.16596,65.02661
4380.1284,48.17886,64.92152
4380.2808,49.34206,65.27478
4380.4332,48.09394,66.31716
4380.5856,45.94917,66.5052
4380.738,45.31827,66.50309
4380.8904,44.55,66.50663
4381.0428,43.98034,66.50169
4381.1952,43.25455,66.50651
4381.3476,42.46981,66.54043
4381.5,41.13992,66.58892
4381.6524,43.1861,66.56774
4381.8048,45.90409,66.5318
4381.9572,45.97807,66.06098
4382.1096,46.93196,65.91343
4382.262,46.25111,65.86024
4382.4144,46.35761,65.87231
4382.5668,46.96065,65.88791
4382.7192,45.72794,65.84232
4382.8716,43.13868,66.58405
4383.024,43.5222,67.07688
4383.1764,43.85829,67.12809
4383.3288,40.62553,67.13964
4383.4812,40.1749,67.27625
4383.6336,40.80411,67.64006
4383.786,41.6784,67.63594
4383.9384,40.8796,67.62832
4384.0908,39.71299,67.70913
4384.2432,38.45808,67.74832
4384.3956,37.53007,67.74561
4384.548,38.29183,67.73351
4384.7004,39.47236,67.17454
4384.8528,41.22507,66.61584
4385.0052,45.08272,66.75147
4385.1576,47.29739,66.40803
4385.31,46.40131,66.30046
4385.4624,43.35255,66.03273
4385.6148,39.39934,65.96829
4385.7672,40.32294,65.92434
4385.9196,44.83062,65.89334
4386.072,51.14359,65.93217
4386.2244,43.99126,66.14706
4386.3768,38.95153,66.01127
4386.5292,37.17208,66.28205
4386.6816,39.14486,66.01983
4386.834,38.54955,65.88852
4386.9864,36.99978,65.98536
4387.1388,33.76649,65.85518
4387.2912,29.42019,65.81495
4387.4436,27.14437,65.53066
4387.596,30.11963,64.8366
4387.7484,35.0304,64.27854
4387.9008,42.96455,63.38487
4388.0532,42.92417,62.9982
4388.2056,41.83302,63.07345
